"word","category1","category2","cosine similarity"
"its","action","adventure","0.8314616640416337"
"its","action","rpg","0.4349739966617742"
"its","action","strategy","0.37587369234101664"
"its","action","simulation","0.8213663537333632"
"its","action","sports_and_racing","0.8273513791534467"
"its","adventure","rpg","0.7137740785782489"
"its","adventure","strategy","0.47873160014733024"
"its","adventure","simulation","0.8689810771560533"
"its","adventure","sports_and_racing","0.7635970638513425"
"its","rpg","strategy","0.6437624524451764"
"its","rpg","simulation","0.6111225498375951"
"its","rpg","sports_and_racing","0.527581007748992"
"its","strategy","simulation","0.6026743584710518"
"its","strategy","sports_and_racing","0.5135303158655717"
"its","simulation","sports_and_racing","0.9287889220552698"
"until","action","adventure","0.8449461598317313"
"until","action","rpg","0.41424856345612027"
"until","action","strategy","0.3944752121784734"
"until","action","simulation","0.8194561268019215"
"until","action","sports_and_racing","0.8633604368343578"
"until","adventure","rpg","0.6723024129544944"
"until","adventure","strategy","0.5051166291979152"
"until","adventure","simulation","0.8613404750132592"
"until","adventure","sports_and_racing","0.8320052293723135"
"until","rpg","strategy","0.6920385935327658"
"until","rpg","simulation","0.5598525481501009"
"until","rpg","sports_and_racing","0.5862080809638809"
"until","strategy","simulation","0.4863815480181357"
"until","strategy","sports_and_racing","0.4988906956850921"
"until","simulation","sports_and_racing","0.946253014829092"
"controls","action","adventure","0.8437940622870493"
"controls","action","rpg","0.518956094678295"
"controls","action","strategy","0.3903563489248021"
"controls","action","simulation","0.8622727573430237"
"controls","action","sports_and_racing","0.8787291251582818"
"controls","adventure","rpg","0.7919427551086663"
"controls","adventure","strategy","0.5281072062730022"
"controls","adventure","simulation","0.8660048676285105"
"controls","adventure","sports_and_racing","0.7885911232888317"
"controls","rpg","strategy","0.6460656196517595"
"controls","rpg","simulation","0.6085639089824787"
"controls","rpg","sports_and_racing","0.6008356076587553"
"controls","strategy","simulation","0.5564874675922169"
"controls","strategy","sports_and_racing","0.49520157352856864"
"controls","simulation","sports_and_racing","0.9487039171579431"
"top","action","adventure","0.8652403748802784"
"top","action","rpg","0.5033579771517818"
"top","action","strategy","0.406678308692113"
"top","action","simulation","0.8108290252817442"
"top","action","sports_and_racing","0.8510082467134794"
"top","adventure","rpg","0.746012724951268"
"top","adventure","strategy","0.500230046147733"
"top","adventure","simulation","0.8379018658294116"
"top","adventure","sports_and_racing","0.7871759585733684"
"top","rpg","strategy","0.6149665844794899"
"top","rpg","simulation","0.6338404657806646"
"top","rpg","sports_and_racing","0.5743529285059122"
"top","strategy","simulation","0.6007300509234056"
"top","strategy","sports_and_racing","0.48633761828361705"
"top","simulation","sports_and_racing","0.95259965159659"
"ways","action","adventure","0.7939941208940078"
"ways","action","rpg","0.37342307939430397"
"ways","action","strategy","0.528678005608622"
"ways","action","simulation","0.7489298065820018"
"ways","action","sports_and_racing","0.7679327630187943"
"ways","adventure","rpg","0.702465757431371"
"ways","adventure","strategy","0.4575305534373974"
"ways","adventure","simulation","0.7656899239514057"
"ways","adventure","sports_and_racing","0.7480404611114263"
"ways","rpg","strategy","0.09511732128782184"
"ways","rpg","simulation","0.4233037861431855"
"ways","rpg","sports_and_racing","0.47648623714918"
"ways","strategy","simulation","0.6748489803710042"
"ways","strategy","sports_and_racing","0.6179913883844919"
"ways","simulation","sports_and_racing","0.8941907893005371"
"right","action","adventure","0.85204113615063"
"right","action","rpg","0.46057894867946747"
"right","action","strategy","0.4054762386483541"
"right","action","simulation","0.8439639372779514"
"right","action","sports_and_racing","0.8133373009090031"
"right","adventure","rpg","0.7286191614001203"
"right","adventure","strategy","0.454995951525782"
"right","adventure","simulation","0.8483041924019501"
"right","adventure","sports_and_racing","0.7197972713919363"
"right","rpg","strategy","0.661801307639851"
"right","rpg","simulation","0.6140649560012102"
"right","rpg","sports_and_racing","0.4907733833449328"
"right","strategy","simulation","0.6183316953994783"
"right","strategy","sports_and_racing","0.5116490786883878"
"right","simulation","sports_and_racing","0.917894419124735"
"hard","action","adventure","0.8450336888127765"
"hard","action","rpg","0.4509324641303469"
"hard","action","strategy","0.41960629550486417"
"hard","action","simulation","0.8296528510141229"
"hard","action","sports_and_racing","0.8529656288876151"
"hard","adventure","rpg","0.701964992585502"
"hard","adventure","strategy","0.5461381734442142"
"hard","adventure","simulation","0.8887118628784967"
"hard","adventure","sports_and_racing","0.7801342514384034"
"hard","rpg","strategy","0.6966099268547717"
"hard","rpg","simulation","0.6596799186791938"
"hard","rpg","sports_and_racing","0.5457996258002392"
"hard","strategy","simulation","0.6557874388666183"
"hard","strategy","sports_and_racing","0.4745026743497729"
"hard","simulation","sports_and_racing","0.9319955526017486"
"up","action","adventure","0.813341701743355"
"up","action","rpg","0.4243204541098581"
"up","action","strategy","0.37126618703922665"
"up","action","simulation","0.818307210499165"
"up","action","sports_and_racing","0.8353371064415042"
"up","adventure","rpg","0.7537360536829742"
"up","adventure","strategy","0.47461257881833974"
"up","adventure","simulation","0.8163231940353022"
"up","adventure","sports_and_racing","0.7488934216998875"
"up","rpg","strategy","0.63933722992507"
"up","rpg","simulation","0.5947227018870268"
"up","rpg","sports_and_racing","0.5775047790936958"
"up","strategy","simulation","0.5856141056885655"
"up","strategy","sports_and_racing","0.4994818022061392"
"up","simulation","sports_and_racing","0.9240513474770644"
"mechanics","action","adventure","0.8197918717320544"
"mechanics","action","rpg","0.42277534726609833"
"mechanics","action","strategy","0.3524587476476057"
"mechanics","action","simulation","0.7935700216175015"
"mechanics","action","sports_and_racing","0.8291907830059314"
"mechanics","adventure","rpg","0.6937895793257899"
"mechanics","adventure","strategy","0.4604339748532271"
"mechanics","adventure","simulation","0.7325528403444245"
"mechanics","adventure","sports_and_racing","0.7291263834341709"
"mechanics","rpg","strategy","0.6782184420137943"
"mechanics","rpg","simulation","0.5045999587908083"
"mechanics","rpg","sports_and_racing","0.5395196203562729"
"mechanics","strategy","simulation","0.5516735344857843"
"mechanics","strategy","sports_and_racing","0.5269115202540309"
"mechanics","simulation","sports_and_racing","0.9462675843496742"
"low","action","adventure","0.8521275664733594"
"low","action","rpg","0.42141772546274814"
"low","action","strategy","0.39899359683359803"
"low","action","simulation","0.813186433901063"
"low","action","sports_and_racing","0.8382109848828073"
"low","adventure","rpg","0.7102752498018164"
"low","adventure","strategy","0.5156694315341767"
"low","adventure","simulation","0.8634631910345595"
"low","adventure","sports_and_racing","0.7758485026781693"
"low","rpg","strategy","0.5678922030395646"
"low","rpg","simulation","0.5976094171558"
"low","rpg","sports_and_racing","0.5244640224526183"
"low","strategy","simulation","0.601336523095902"
"low","strategy","sports_and_racing","0.4691879122105734"
"low","simulation","sports_and_racing","0.9235130156520382"
"never","action","adventure","0.8629533097550091"
"never","action","rpg","0.4620832206079854"
"never","action","strategy","0.40703310450538444"
"never","action","simulation","0.8127555323690869"
"never","action","sports_and_racing","0.8525968948186762"
"never","adventure","rpg","0.7493513489974933"
"never","adventure","strategy","0.5721483673896285"
"never","adventure","simulation","0.8278577477292771"
"never","adventure","sports_and_racing","0.8210554883938839"
"never","rpg","strategy","0.6958915846456867"
"never","rpg","simulation","0.6406019396512856"
"never","rpg","sports_and_racing","0.6108669633820598"
"never","strategy","simulation","0.5905592789838338"
"never","strategy","sports_and_racing","0.5552552273166044"
"never","simulation","sports_and_racing","0.9693457131144665"
":","action","adventure","0.8455163611473167"
":","action","rpg","0.4071653907047956"
":","action","strategy","0.3766479238852462"
":","action","simulation","0.8289049220402612"
":","action","sports_and_racing","0.8302139264180609"
":","adventure","rpg","0.7405203353033749"
":","adventure","strategy","0.484522668005872"
":","adventure","simulation","0.8591908971768573"
":","adventure","sports_and_racing","0.7457263829154158"
":","rpg","strategy","0.7010704028585678"
":","rpg","simulation","0.55432557331637"
":","rpg","sports_and_racing","0.5405503895696868"
":","strategy","simulation","0.5619423798028902"
":","strategy","sports_and_racing","0.49768409695142785"
":","simulation","sports_and_racing","0.8802607256776724"
"cute","action","adventure","0.8343097727020318"
"cute","action","rpg","0.42674883566183053"
"cute","action","strategy","0.35423135838062525"
"cute","action","simulation","0.788544257365832"
"cute","action","sports_and_racing","0.8480635397703458"
"cute","adventure","rpg","0.7278325636575708"
"cute","adventure","strategy","0.5029978878746149"
"cute","adventure","simulation","0.8556984352356032"
"cute","adventure","sports_and_racing","0.8259652798007803"
"cute","rpg","strategy","0.6628074830980883"
"cute","rpg","simulation","0.5779818384465911"
"cute","rpg","sports_and_racing","0.6264231354230031"
"cute","strategy","simulation","0.5804468718434845"
"cute","strategy","sports_and_racing","0.5739602401205995"
"cute","simulation","sports_and_racing","0.9381740331994903"
"upgrade","action","adventure","0.793996070145672"
"upgrade","action","rpg","0.4216251885104999"
"upgrade","action","strategy","0.3778524266825379"
"upgrade","action","simulation","0.8404513005447852"
"upgrade","action","sports_and_racing","0.8166320418676435"
"upgrade","adventure","rpg","0.7315174114933802"
"upgrade","adventure","strategy","0.47462011727534714"
"upgrade","adventure","simulation","0.8103627138538316"
"upgrade","adventure","sports_and_racing","0.7400962903659649"
"upgrade","rpg","strategy","0.6802818496718895"
"upgrade","rpg","simulation","0.6061146032228273"
"upgrade","rpg","sports_and_racing","0.580347653296166"
"upgrade","strategy","simulation","0.6130117142844137"
"upgrade","strategy","sports_and_racing","0.5309099072621103"
"upgrade","simulation","sports_and_racing","0.9563376343560706"
"monsters","action","adventure","0.8322163124246224"
"monsters","action","rpg","0.4374416998607988"
"monsters","action","strategy","0.38189506610537227"
"monsters","action","simulation","0.829670553846186"
"monsters","action","sports_and_racing","0.8530586808546533"
"monsters","adventure","rpg","0.7253661191578553"
"monsters","adventure","strategy","0.49432664411900523"
"monsters","adventure","simulation","0.8338685668919084"
"monsters","adventure","sports_and_racing","0.7854614578779526"
"monsters","rpg","strategy","0.630945183961386"
"monsters","rpg","simulation","0.588323182281505"
"monsters","rpg","sports_and_racing","0.5862611232259115"
"monsters","strategy","simulation","0.6412914995821088"
"monsters","strategy","sports_and_racing","0.453347333835658"
"monsters","simulation","sports_and_racing","0.8843691816499352"
"not","action","adventure","0.8096964961367432"
"not","action","rpg","0.44168346857469115"
"not","action","strategy","0.347177640709178"
"not","action","simulation","0.8444529148243208"
"not","action","sports_and_racing","0.8487659252456063"
"not","adventure","rpg","0.7524164317454269"
"not","adventure","strategy","0.5130756159587399"
"not","adventure","simulation","0.8290877166404117"
"not","adventure","sports_and_racing","0.7796332140366995"
"not","rpg","strategy","0.6604127283377652"
"not","rpg","simulation","0.5984281631780454"
"not","rpg","sports_and_racing","0.582268491665017"
"not","strategy","simulation","0.5916014680836358"
"not","strategy","sports_and_racing","0.5240497317957786"
"not","simulation","sports_and_racing","0.9415820962299583"
"•","action","adventure","0.8387183235974968"
"•","action","rpg","0.5195466873690295"
"•","action","strategy","0.34776978553523263"
"•","action","simulation","0.7972017231661869"
"•","action","sports_and_racing","0.8316840372458961"
"•","adventure","rpg","0.7832266470172584"
"•","adventure","strategy","0.5041558341657432"
"•","adventure","simulation","0.8555492786851838"
"•","adventure","sports_and_racing","0.7977511594014052"
"•","rpg","strategy","0.5786681927319348"
"•","rpg","simulation","0.6229812898954687"
"•","rpg","sports_and_racing","0.6288563813014842"
"•","strategy","simulation","0.5823437526767831"
"•","strategy","sports_and_racing","0.49158892552350825"
"•","simulation","sports_and_racing","0.9329500091412177"
"any","action","adventure","0.8307137384946013"
"any","action","rpg","0.405343553394648"
"any","action","strategy","0.36470588484618166"
"any","action","simulation","0.8015890653904022"
"any","action","sports_and_racing","0.8248973823858607"
"any","adventure","rpg","0.7429443730130582"
"any","adventure","strategy","0.5388369605253052"
"any","adventure","simulation","0.8352448065907387"
"any","adventure","sports_and_racing","0.7149402192099708"
"any","rpg","strategy","0.6487982407689736"
"any","rpg","simulation","0.6072627655028443"
"any","rpg","sports_and_racing","0.5216882180232201"
"any","strategy","simulation","0.5863660038962784"
"any","strategy","sports_and_racing","0.5082522657921095"
"any","simulation","sports_and_racing","0.9267418831245228"
"action","action","adventure","0.8225806875673362"
"action","action","rpg","0.4355496579088802"
"action","action","strategy","0.39415999102743043"
"action","action","simulation","0.7530557263359755"
"action","action","sports_and_racing","0.8355666015874285"
"action","adventure","rpg","0.736017658337348"
"action","adventure","strategy","0.5190020630680637"
"action","adventure","simulation","0.7877387286839822"
"action","adventure","sports_and_racing","0.7317983529389089"
"action","rpg","strategy","0.6832786647267067"
"action","rpg","simulation","0.5266706006622538"
"action","rpg","sports_and_racing","0.49014214771700876"
"action","strategy","simulation","0.571580181795713"
"action","strategy","sports_and_racing","0.48006607824008396"
"action","simulation","sports_and_racing","0.8889090759570667"
"look","action","adventure","0.7994772171625049"
"look","action","rpg","0.47297497772509367"
"look","action","strategy","0.35991062198220375"
"look","action","simulation","0.8032916085307963"
"look","action","sports_and_racing","0.8427868873861247"
"look","adventure","rpg","0.7424343278078718"
"look","adventure","strategy","0.46679872970306824"
"look","adventure","simulation","0.833284436632895"
"look","adventure","sports_and_racing","0.7526473307043537"
"look","rpg","strategy","0.6287383612315663"
"look","rpg","simulation","0.5545059983410531"
"look","rpg","sports_and_racing","0.5152621426068539"
"look","strategy","simulation","0.5449558487444052"
"look","strategy","sports_and_racing","0.4604968767689853"
"look","simulation","sports_and_racing","0.9351931014378004"
"please","action","adventure","0.8495451533516938"
"please","action","rpg","0.4262880716686831"
"please","action","strategy","0.408423563330343"
"please","action","simulation","0.8605127661863429"
"please","action","sports_and_racing","0.8523101881340173"
"please","adventure","rpg","0.7058609442625238"
"please","adventure","strategy","0.5843744491525182"
"please","adventure","simulation","0.8687267577269335"
"please","adventure","sports_and_racing","0.8198501234218901"
"please","rpg","strategy","0.6617993629722667"
"please","rpg","simulation","0.5313591297817211"
"please","rpg","sports_and_racing","0.5203816540967706"
"please","strategy","simulation","0.6094846694164329"
"please","strategy","sports_and_racing","0.5177620575262617"
"please","simulation","sports_and_racing","0.9535685778666395"
"order","action","adventure","0.8299514910701575"
"order","action","rpg","0.44889374695485396"
"order","action","strategy","0.32497302093755975"
"order","action","simulation","0.8394117551854393"
"order","action","sports_and_racing","0.851238281676072"
"order","adventure","rpg","0.7026521910517903"
"order","adventure","strategy","0.467150365913721"
"order","adventure","simulation","0.8713802134991264"
"order","adventure","sports_and_racing","0.7752980001452108"
"order","rpg","strategy","0.6225284469011476"
"order","rpg","simulation","0.5980230499026298"
"order","rpg","sports_and_racing","0.5754949816032666"
"order","strategy","simulation","0.5529784014801926"
"order","strategy","sports_and_racing","0.4823749478463094"
"order","simulation","sports_and_racing","0.9217243203516186"
"steam","action","adventure","0.8606304197315252"
"steam","action","rpg","0.5102973242215922"
"steam","action","strategy","0.4679251997842378"
"steam","action","simulation","0.8271279576959648"
"steam","action","sports_and_racing","0.8577853218496804"
"steam","adventure","rpg","0.7264509675557667"
"steam","adventure","strategy","0.582836079827584"
"steam","adventure","simulation","0.8053178800232725"
"steam","adventure","sports_and_racing","0.7844936592523242"
"steam","rpg","strategy","0.6982598453458801"
"steam","rpg","simulation","0.5969403451358233"
"steam","rpg","sports_and_racing","0.613271519449067"
"steam","strategy","simulation","0.5633157714653376"
"steam","strategy","sports_and_racing","0.5729382597319003"
"steam","simulation","sports_and_racing","0.9336327166473978"
"3","action","adventure","0.843654845389686"
"3","action","rpg","0.4556434676569233"
"3","action","strategy","0.3610164465721784"
"3","action","simulation","0.793674874252983"
"3","action","sports_and_racing","0.8486626125106733"
"3","adventure","rpg","0.7387304399283943"
"3","adventure","strategy","0.5083172753358562"
"3","adventure","simulation","0.8128003642352747"
"3","adventure","sports_and_racing","0.7452968311690661"
"3","rpg","strategy","0.6636855602290014"
"3","rpg","simulation","0.5829319941134546"
"3","rpg","sports_and_racing","0.5475187279751655"
"3","strategy","simulation","0.559124520625765"
"3","strategy","sports_and_racing","0.48753898266519147"
"3","simulation","sports_and_racing","0.9189988350934397"
"back","action","adventure","0.8026985288613847"
"back","action","rpg","0.43757240783706447"
"back","action","strategy","0.35288491967592034"
"back","action","simulation","0.8477799480919297"
"back","action","sports_and_racing","0.8793313667722419"
"back","adventure","rpg","0.7197552873297949"
"back","adventure","strategy","0.5008343236879098"
"back","adventure","simulation","0.8177336976158047"
"back","adventure","sports_and_racing","0.7786088278913801"
"back","rpg","strategy","0.6299944571988972"
"back","rpg","simulation","0.5717198352124634"
"back","rpg","sports_and_racing","0.5838396465151735"
"back","strategy","simulation","0.5624861281724965"
"back","strategy","sports_and_racing","0.5003048989861597"
"back","simulation","sports_and_racing","0.9598324359720274"
"new","action","adventure","0.8394116210922731"
"new","action","rpg","0.4348019583547307"
"new","action","strategy","0.373392283646623"
"new","action","simulation","0.8103804788543777"
"new","action","sports_and_racing","0.8216787885555631"
"new","adventure","rpg","0.7075032937097024"
"new","adventure","strategy","0.4878519570183004"
"new","adventure","simulation","0.8365095685542734"
"new","adventure","sports_and_racing","0.749755286378816"
"new","rpg","strategy","0.6524612014558112"
"new","rpg","simulation","0.6120053050639856"
"new","rpg","sports_and_racing","0.5868941926048613"
"new","strategy","simulation","0.5817721794068752"
"new","strategy","sports_and_racing","0.5091767222777022"
"new","simulation","sports_and_racing","0.9365357831757044"
"vs","action","adventure","0.7880704143714707"
"vs","action","rpg","0.32263364928033217"
"vs","action","strategy","0.40357641679705925"
"vs","action","simulation","0.8066360267519055"
"vs","action","sports_and_racing","0.7766717847130125"
"vs","adventure","rpg","0.6562092807342849"
"vs","adventure","strategy","0.41065353944734767"
"vs","adventure","simulation","0.8228754303598311"
"vs","adventure","sports_and_racing","0.7484948013429613"
"vs","rpg","strategy","0.6321890078627901"
"vs","rpg","simulation","0.42679700991397307"
"vs","rpg","sports_and_racing","0.3563084332092461"
"vs","strategy","simulation","0.5360592222993952"
"vs","strategy","sports_and_racing","0.438850878450968"
"vs","simulation","sports_and_racing","0.958686187688626"
"the","action","adventure","0.8414803448668807"
"the","action","rpg","0.4209800369641714"
"the","action","strategy","0.34760662368075357"
"the","action","simulation","0.8330740926692525"
"the","action","sports_and_racing","0.8470868058485991"
"the","adventure","rpg","0.710794145954928"
"the","adventure","strategy","0.451528289281582"
"the","adventure","simulation","0.8399924652991909"
"the","adventure","sports_and_racing","0.7592955838953472"
"the","rpg","strategy","0.6346347669620909"
"the","rpg","simulation","0.5763878580940888"
"the","rpg","sports_and_racing","0.5461926606259072"
"the","strategy","simulation","0.5493668504261622"
"the","strategy","sports_and_racing","0.4865836068634449"
"the","simulation","sports_and_racing","0.9406134215725864"
"puzzles,","action","adventure","0.831140294141684"
"puzzles,","action","rpg","0.4411741862763864"
"puzzles,","action","strategy","0.3333040270187613"
"puzzles,","action","simulation","0.8181889848204108"
"puzzles,","action","sports_and_racing","0.779983028907324"
"puzzles,","adventure","rpg","0.6930662116851918"
"puzzles,","adventure","strategy","0.4299561661981697"
"puzzles,","adventure","simulation","0.821369234496792"
"puzzles,","adventure","sports_and_racing","0.6220200833586723"
"puzzles,","rpg","strategy","0.6140149075960258"
"puzzles,","rpg","simulation","0.6081653626947071"
"puzzles,","rpg","sports_and_racing","0.4406232137139491"
"puzzles,","strategy","simulation","0.5253505886554392"
"puzzles,","strategy","sports_and_racing","0.44657429387159414"
"puzzles,","simulation","sports_and_racing","0.8985129807824591"
"anime","action","adventure","0.7938398117465292"
"anime","action","rpg","0.44445299303608404"
"anime","action","strategy","0.3279191195423041"
"anime","action","simulation","0.8139874086319336"
"anime","action","sports_and_racing","0.8172189266762528"
"anime","adventure","rpg","0.7448440494718833"
"anime","adventure","strategy","0.49996541688377266"
"anime","adventure","simulation","0.8270448869742779"
"anime","adventure","sports_and_racing","0.7831852983158337"
"anime","rpg","strategy","0.6482737001130793"
"anime","rpg","simulation","0.574166700241558"
"anime","rpg","sports_and_racing","0.5572473638774487"
"anime","strategy","simulation","0.5312808477785316"
"anime","strategy","sports_and_racing","0.4789821393065554"
"anime","simulation","sports_and_racing","0.9291087119556195"
"may","action","adventure","0.8682141443448788"
"may","action","rpg","0.5405130223396835"
"may","action","strategy","0.4189239889497446"
"may","action","simulation","0.8674316405663387"
"may","action","sports_and_racing","0.8819561765567754"
"may","adventure","rpg","0.7692817485590856"
"may","adventure","strategy","0.5114136386976093"
"may","adventure","simulation","0.8258368305819015"
"may","adventure","sports_and_racing","0.767226005504251"
"may","rpg","strategy","0.733991216397844"
"may","rpg","simulation","0.6184959743658988"
"may","rpg","sports_and_racing","0.5637246558812341"
"may","strategy","simulation","0.5174568973738423"
"may","strategy","sports_and_racing","0.43929664483365927"
"may","simulation","sports_and_racing","0.9547998862974354"
"face","action","adventure","0.8499678255100097"
"face","action","rpg","0.5149195222102448"
"face","action","strategy","0.32356445208019596"
"face","action","simulation","0.8285257117894823"
"face","action","sports_and_racing","0.8416413681196124"
"face","adventure","rpg","0.7839908008954107"
"face","adventure","strategy","0.45637380080947937"
"face","adventure","simulation","0.82684557735524"
"face","adventure","sports_and_racing","0.7625360301059845"
"face","rpg","strategy","0.6549760986664742"
"face","rpg","simulation","0.5863684020002664"
"face","rpg","sports_and_racing","0.5855695937321677"
"face","strategy","simulation","0.5219476751025428"
"face","strategy","sports_and_racing","0.4845530470799623"
"face","simulation","sports_and_racing","0.9589272305959099"
"fight","action","adventure","0.8337989530520815"
"fight","action","rpg","0.4401995355585271"
"fight","action","strategy","0.4025431411679445"
"fight","action","simulation","0.8200744266639836"
"fight","action","sports_and_racing","0.8695283280463378"
"fight","adventure","rpg","0.7071810553828353"
"fight","adventure","strategy","0.4963337599885535"
"fight","adventure","simulation","0.8473966790807334"
"fight","adventure","sports_and_racing","0.7753085474145432"
"fight","rpg","strategy","0.6925073658244553"
"fight","rpg","simulation","0.5924564035152374"
"fight","rpg","sports_and_racing","0.5555236540682534"
"fight","strategy","simulation","0.5893930226709994"
"fight","strategy","sports_and_racing","0.5548832255757068"
"fight","simulation","sports_and_racing","0.9496351109448264"
"mode.","action","adventure","0.8499524599732216"
"mode.","action","rpg","0.4147899390941272"
"mode.","action","strategy","0.31360399830881425"
"mode.","action","simulation","0.7874120908148857"
"mode.","action","sports_and_racing","0.8090638434685442"
"mode.","adventure","rpg","0.7284376131981901"
"mode.","adventure","strategy","0.5482552235585928"
"mode.","adventure","simulation","0.8368554527378328"
"mode.","adventure","sports_and_racing","0.8186462966182488"
"mode.","rpg","strategy","0.7113607174297646"
"mode.","rpg","simulation","0.5351549051366299"
"mode.","rpg","sports_and_racing","0.6075325175127886"
"mode.","strategy","simulation","0.5069537277951278"
"mode.","strategy","sports_and_racing","0.4424598039178619"
"mode.","simulation","sports_and_racing","0.9279979014610208"
"colorful","action","adventure","0.81956332235921"
"colorful","action","rpg","0.49737605881850516"
"colorful","action","strategy","0.3992579905330134"
"colorful","action","simulation","0.8353934178748486"
"colorful","action","sports_and_racing","0.866410996321622"
"colorful","adventure","rpg","0.7445332316433861"
"colorful","adventure","strategy","0.4627179431062268"
"colorful","adventure","simulation","0.840064357189666"
"colorful","adventure","sports_and_racing","0.77311221198557"
"colorful","rpg","strategy","0.6602983671708692"
"colorful","rpg","simulation","0.6558340528730918"
"colorful","rpg","sports_and_racing","0.6531741954615491"
"colorful","strategy","simulation","0.6045277129274462"
"colorful","strategy","sports_and_racing","0.5028067847948117"
"colorful","simulation","sports_and_racing","0.9443919598028576"
"yourself","action","adventure","0.8721613303024429"
"yourself","action","rpg","0.5369542160630272"
"yourself","action","strategy","0.41426695765990856"
"yourself","action","simulation","0.8300210470475585"
"yourself","action","sports_and_racing","0.833078334610627"
"yourself","adventure","rpg","0.7479460272524668"
"yourself","adventure","strategy","0.4707723150435226"
"yourself","adventure","simulation","0.8048594445500962"
"yourself","adventure","sports_and_racing","0.7222528124800431"
"yourself","rpg","strategy","0.6589078981157414"
"yourself","rpg","simulation","0.5640509431443869"
"yourself","rpg","sports_and_racing","0.5731777909170036"
"yourself","strategy","simulation","0.5366072123679587"
"yourself","strategy","sports_and_racing","0.4920415122639529"
"yourself","simulation","sports_and_racing","0.9464885384765638"
"turn","action","adventure","0.8523454316720602"
"turn","action","rpg","0.45344678411987577"
"turn","action","strategy","0.44352382673518786"
"turn","action","simulation","0.8078253952380889"
"turn","action","sports_and_racing","0.8229262874878948"
"turn","adventure","rpg","0.7250001134170171"
"turn","adventure","strategy","0.4636558271799851"
"turn","adventure","simulation","0.7364817823918985"
"turn","adventure","sports_and_racing","0.7328847167492764"
"turn","rpg","strategy","0.6170902505953718"
"turn","rpg","simulation","0.5312000397287616"
"turn","rpg","sports_and_racing","0.556465455841716"
"turn","strategy","simulation","0.6303540232982423"
"turn","strategy","sports_and_racing","0.5136773796442717"
"turn","simulation","sports_and_racing","0.9608049134828479"
"be","action","adventure","0.8370020552962767"
"be","action","rpg","0.4082136277866688"
"be","action","strategy","0.3609555318242998"
"be","action","simulation","0.856648441296799"
"be","action","sports_and_racing","0.8529502401573323"
"be","adventure","rpg","0.708857355975772"
"be","adventure","strategy","0.4787035517809825"
"be","adventure","simulation","0.8472427041362259"
"be","adventure","sports_and_racing","0.7471640060593071"
"be","rpg","strategy","0.6488694261608022"
"be","rpg","simulation","0.5591947068260356"
"be","rpg","sports_and_racing","0.5201483471964199"
"be","strategy","simulation","0.5779211771208648"
"be","strategy","sports_and_racing","0.49411935829918224"
"be","simulation","sports_and_racing","0.9393819233246273"
"classic","action","adventure","0.8499253245967098"
"classic","action","rpg","0.4491626026206205"
"classic","action","strategy","0.39796551105279887"
"classic","action","simulation","0.8439612788806106"
"classic","action","sports_and_racing","0.87684562388711"
"classic","adventure","rpg","0.7126824424928357"
"classic","adventure","strategy","0.5187320670580198"
"classic","adventure","simulation","0.865317794281298"
"classic","adventure","sports_and_racing","0.7716204542791686"
"classic","rpg","strategy","0.685592571120878"
"classic","rpg","simulation","0.5938680191048044"
"classic","rpg","sports_and_racing","0.5321928044817247"
"classic","strategy","simulation","0.6232716357486642"
"classic","strategy","sports_and_racing","0.5285721722137768"
"classic","simulation","sports_and_racing","0.9344551239649505"
"this","action","adventure","0.8501314002988736"
"this","action","rpg","0.41306579051589204"
"this","action","strategy","0.41764716471732893"
"this","action","simulation","0.827740658191088"
"this","action","sports_and_racing","0.8319624031445005"
"this","adventure","rpg","0.6950948121905598"
"this","adventure","strategy","0.5396325157943038"
"this","adventure","simulation","0.8542487976345235"
"this","adventure","sports_and_racing","0.7356416166648329"
"this","rpg","strategy","0.6827982240455944"
"this","rpg","simulation","0.607551931195712"
"this","rpg","sports_and_racing","0.5129979871926832"
"this","strategy","simulation","0.6201903529462657"
"this","strategy","sports_and_racing","0.5141087692840977"
"this","simulation","sports_and_racing","0.939030667509363"
"it","action","adventure","0.830128825723735"
"it","action","rpg","0.43117004347383714"
"it","action","strategy","0.38883142421243516"
"it","action","simulation","0.8211375312852986"
"it","action","sports_and_racing","0.8469189161091576"
"it","adventure","rpg","0.7287010793565105"
"it","adventure","strategy","0.5055608387928009"
"it","adventure","simulation","0.8461726093001289"
"it","adventure","sports_and_racing","0.7634452442040072"
"it","rpg","strategy","0.6589952009397204"
"it","rpg","simulation","0.5776903315674765"
"it","rpg","sports_and_racing","0.5456260999348836"
"it","strategy","simulation","0.5797680333800402"
"it","strategy","sports_and_racing","0.5511548467179205"
"it","simulation","sports_and_racing","0.9448714650525905"
"environment","action","adventure","0.803281316606508"
"environment","action","rpg","0.4802351371519903"
"environment","action","strategy","0.3410986887040063"
"environment","action","simulation","0.7639580555708144"
"environment","action","sports_and_racing","0.8623966822826117"
"environment","adventure","rpg","0.7454620847307558"
"environment","adventure","strategy","0.45294640858213425"
"environment","adventure","simulation","0.8246342247571375"
"environment","adventure","sports_and_racing","0.7803616900955036"
"environment","rpg","strategy","0.5996338734874006"
"environment","rpg","simulation","0.6431872415010914"
"environment","rpg","sports_and_racing","0.5996829204512797"
"environment","strategy","simulation","0.5684142046293504"
"environment","strategy","sports_and_racing","0.4871880590299909"
