"id","about","label"
"1731700","Escape The Outbreak it's a survival game / action 2D.
Abandoned on a remote island, Jack Hawkins fights infected creatures to try to survive this
nightmare that seems to have no end, while looking for answers to such events,
and a way to get out of this place alive.
Find resources around the scene, build items, ammo, automatic weapons, barricades and fight for your life.
","rpg"
"1730630","An ""indie gem"" - a unique game based on the novel by screenwriter, Jake Stephen Jackson - brought to life in a brand new experience. Sven, Kate and Chariot are characters you will never forget as they join you on your quest throughout the Milky Way Galaxy to bring an end to the Progenitor War.
 
","rpg"
"1463180","Project interruption
","rpg"
"1712150","Kitty adventurer Jone ventures into an ancient castle looking for artifacts, keep away from the dungeon traps and solving Sokoban-style puzzles.
Gameplay
Achievements
Traps
- Simple and intuitive gameplay.
- Find treasures and unlock skills.
- Gameplay variations.
- 50 stages with different types of puzzle.
- Achievements
","rpg"
"1694450","There is no meaning of life without waifus, Mix Hentai Girls is a game to elevate you mood in the best way, with hentai, girls and relaxing music.
Game features:
 Cute kawaii girls
 Lo-Fi music
 Adult mode
 Gallery
 Panic button
 Achievements
 Cloud saving
 NSFW
 Can be played with one hand ( ͡° ͜ʖ ͡°)
We are working hard now to provide workshop support and PvP/Battle royale mode.
","rpg"
"1279270","A legend has been passed down for generations...
When the world is in peril, seven heroes will come together and save the world.
Play as Rolan, the uniting force that brings together these heroes of legend.
Features:
Classic RPG Experience
Explore a Unique Fantasy World
Turn-based Combat
Open-ended Exploration
Multiple Endings
 
","rpg"
"1715250"," Realistic scenario of the development of a colony
 Resources mining
 Building development
 Unique life support system
 Unusual plants
 New logic of farming development
 Beautiful graphics
 
","rpg"
"1707280","""Shirokuro's Adventure"" is a top-down action mini-game where you can control two characters at the same time.
Control the cute twin characters ""Shiro"" and ""Kuro"" to aim for the inner part of the island!
- Simple action game
- Controll two characters at the same time with one controller
- Brain training & real-time attack
#ShiroKuroAdv
#ShiroKuroAdvRTA
","rpg"
"1628940","Street Striker is an arcade game about street fighting. Complete the training, choose a hero and an arena, smash crates and barrels to find weapons, or use your melee skills to stand up against waves of bandits and complete the level.
Gameplay Features
 Spectacular animations and effects
 Simple and intuitive combat system
 Five visually diverse arenas
 Nice sound design
 
","rpg"
"1638430","Follow Sai, Amara, and Oli as they fight to take on the powerful Agency! Axial features a unique turn based battle system that revolves heavily on customization and synergy to ensure your team is equipped for any challenge. With its enthralling story, unique pixel art, Game Boy themed aesthetic, and energetic chiptune soundtrack, Axial is the perfect game for fans of classic JRPGs.
","rpg"
"1700900","It's an open-world third-person shooter.It also includes horror, action and so on.
In a ruins full of zombies and various monsters, you will explore and find the source of destruction.
Did you get beat or did the monster beat you? What happens to the monster and you when you fall?
You can fight with a gun or sword, and you can pick up items to boost your stats.
","rpg"
"1705480","A mysterious dungeon and strange, frightening sounds. What are the secrets of this place?
You will plunge into the atmosphere of an underground dungeon and try to find your way out, solving several simple tasks and puzzles.
But what awaits you there?
Gameplay time: about 15 minutes.
 
","rpg"
"1701850","HENTAI MOSAIC WITH HOT GIRLS!
A relaxing hentai puzzle game. Collect images and the girls will undress for you.
Features
Nude Girls ( adult content)
 Quick levels
Viewing the gallery with one hand
100 Achievements
Thank you so much for supporting this game.
If you liked this game, please recommend it and write a comment, thanks again!
","rpg"
"1672170","Plunge into the wonderful world of football together with millions of players from all over the world. Upgrade your character and become the best football player. Play online with friends,first and third person in 1vs1-4vs4 matches where every player is a real player. Find your comrades in our discord server and see you on the field!
","rpg"
"1637540","The Village - is a combination of SNES / PS1 J-RPG style games (like Secret of Evermore, Illusion of Time, Chrono Trigger, FFVI...) and riddle game. In addition to the labyrinths and enigma (high difficulty), you will find all the elements specific to the J-RPG (various characters and faculties, farming, crafting...) to allow you to progress and finish your quest.
","rpg"
"1038820","A fantasy game about the adventures of a villain. It has both narrative and open world gameplay modes.
You will play the villain and begin your journey in a land that is ruled by an empire.
I want to tell you, in 300,000 words, ""What is the villain?""
And what we should do if we're the villain.
","rpg"
"1665600","An interesting zombie survival game.
The player is stranded in an island full of zombies and prehistoric creatures such as dinosaurs. Find food, cut trees build a shelter and survive.
features
 Eat, Plant and Collect Wood and Build a place to live.
 Collect weapons, find ammo and kill anyone who crosses the line.
 Find necessary tools to cut trees.
 Beautiful yet hostile world to explore.
 
","rpg"
"1683140","Features a day and night cycle, various survival mechanics, controls somewhat like top down MOBA / ARPG with freely turn-able camera.
Learn unique class based abilities, grow more powerful through skill trees, level up your anima and equipment.
Craft various items, consumables, and defend yourself from bosses and hostile monsters at night.
Playing the tutorial at least once is recommended!
","rpg"
"1408150","In order to defeat the devil, the magician Aike embarked on her journey
Continue to learn new skills during the adventure and use various skills to defeat monsters
In this game, players control the magician Ai Ke to pass levels, use their ingenuity to fight against different monsters, and match different skills to win
","rpg"
"1675430","Kensei is a branching narrative RPG where you can influence events as a Samurai, a Ronin, or a Monk. Set in 1612 Japan, the game features a historical fiction based storyline which ends with the most famous duel of all time. Explore the world, have conversations with the colorful cast of characters, find items to help you in your journey, and see where you end up.
","rpg"
"1672440","The English version is no longer supported.
It's the fault of a few ill-mannered people.
 Please do not play as it is annoying.
Videos, articles, and news coverage are also prohibited.
","rpg"
"1607640","Choose a car and go to the track!
There are 5 maps to choose from, as well as 3 cars (in the future, it is planned to add more cars, as well as maps). Feel the power under the wheels, have fun, compete with friends and other players around the world! Be the first on the world leaderboard!
","rpg"
"1546420","This is a top-down shooting + roguelike elements in a game, players can operate the hero to fight freely, using a wealth of weapon and skills to eliminate the enemy wave after wave of attack.
Game features:
-Form unique tactics by matching different skills!
-Get different weapons in battle!
-Weapons come with skills, making it easier for players to match the skills they need!
 
","rpg"
"1651290","Imitation of ""sugar bean man: the ultimate elimination"" of the production of small games.
The perspective of the game is the third person
In the game, you will play a lovely and cheap ball to experience the stimulation of participating in variety show!
Here comes a group of whimsical challenges and interesting obstacle races.
How soon can you get to the finish line?
","rpg"
"1560770","Thousands of years from the last time your ancestor defeated the Demon Lord's army, they were reborn and kidnapped all waifus in the world again. Continue your hero mission, you set out to conquer the Demon Lord's castle.
Funny and smart Sokoban puzzle
Live2D beautiful waifus
Animated enemies and chibi girl
Exciting boss fight
Exciting techno music
Beautiful backgrounds
 
","rpg"
"1237170","Qual is a fast paced top-down bullet hell that emphasizes on spell combinations.
Main Features:
 Combine the words to cast devastating spells
 Solve puzzles and find hidden treasures
 Dodge roll to avoid dangerous traps and enemy projectiles
 Fight your way through 10 different campaign levels
 Created mostly by one person
 
","rpg"
"1418290","Jump in the story of an average new guy in town entering a night club in this visual short story.
You don't know anybody, nobody knows you, first impressions mean everything. Dance, drink, go crazy, hook up... You never know where one small favor might get you.
","rpg"
"1624050","A classic RPG game with all the facets that this genre has to offer:
Overworld: Starting with the starter island to the huge Ethary.
Outside world: Many interesting places and dungeons await you
Complete quests and fight your way through puzzles and hordes of monsters. Join Maruse in search of her father.
See How You Find Your Own Destiny ...
","rpg"
"1639130","Travel to another world and continue to be a ""Arbeit Man""
-A simple maze game
-Protect the heroine or the game will end immediately if she dies
-Can fight the enemy
-Can solve puzzles to open doors or close traps
","rpg"
"1577350","The Black Hole is a TPS with puzzle solving elements. You'll play as a secret agent in the Black Hole Agency.
Defeat enemies with your gun and solve puzzles.
Collect mysterious items in the levels and survive a conspiracy.
Encounter various traps, enemies, and puzzles.
Let’s enter the world of secret agents!
 
","rpg"
"1606730","Coin Dash is a time based coin collecting game that makes addictive. 
Be sure to avoid the dangerous cactus or your game is over!
Note: You need use your arrow keys on your keyboard to move!
","rpg"
"1302290","When your sister stumbled upon a dark secret you start on a quest of rescue that could just rewrite history.
A short and simple RPG with 4-8 hours of game play and a secret hidden ending.
Agility Turn Based Battles
Advanced Enemy AI
Pick Your Team
Advanced Progression System
Open World
JILL!
 
","rpg"
"1625260","""中国象棋-残局"" is a single leisure chess game.
This game mainly focuses on the classic remnant game of Chinese chess, currently provides 60 levels, followed by nearly 460 levels.
In the final game, the principle is ""red first, red must win"". If you go the right way. The red side will surely win. If you miss a step, you will lose everything.
","rpg"
"1187920","Fun and interaction between players combined with a beautiful world. That's what Countrified brings, still performing high on almost every machine.
Here you can hunt, build or destroy bases, collect resources, build weapons, control regions, make friends, all online or offline.
","rpg"
"1573620","You've always dreamed about owning an apple orchard and now you've finally purchased one! The only issue is it's a little run down and needs some work!
Pull weeds, plant seeds and chase the crows away from your apples! Earn money to upgrade your house and expand your land in this charming pixel art farming game!
The graphics are inspired by the original Gameboy and the controls are super simple!
","rpg"
"1608730","Dawn of Corruption is a Dark Fantasy NSFW RPG.
Warning, this game is nsfw 18+ only.
It features male gay characters and fetishes such as:
Muscle Growth, Macro, Hyper, Goo, Transformation, Corruption
What will you grow into? Will corruption seep into your being?
","rpg"
"1617360","In Desperation, you are an elite soldier, tasked to survive in an unknown location. You will be facing many challenges, such as building shelter, finding food and water, fighting off zombies, killer robots and even other soldiers. Will you take your chances surviving solo, or will you try and group up with others? Either way, surviving won't be easy.
","rpg"
"1580890","Our human body is a universe, in which many people live. Now the heart planet had a problem, the blood system stopped. It's only you who stay out of trouble, searching the vascular maze and collect enough protein to heal the planet, hurry to save the heart planet and the universe, be careful of the attack of the immune system on the way.
","rpg"
"1509790","The story starts in the most popular bar in the kingdom.
Rosie, who has a crush on the barkeep, tries very hard to win his heart this year. 
It follows 
Airi's Adventure
 but can be enjoyed as an independent story.
> Join the Rabbiton Discord! 
","rpg"
"1611640","Toverblade is a magical deck-building strategy game. Train your heroes, explore a dangerous world, and overcome wolves, giants, and ice golems on your way to a mysterious fortress.
Features
recruit knights, archers, and wizards 🧙
collect various cards and alter your play style 🃏  
over 90 different items to collect 🗡️
over 30 enemies to encounter 👹
10 unique areas to explore ⛰️
 
","rpg"
"1591950","There is only Chinese summary about this game. For more information, please change the language to simplified Chinese. 
There are no words in the game, so the language of the game is all languages. Players all over the world can play the game freely without language restrictions.
","rpg"
"1606500","This is an experience game
In the game, you will play a little kirky.
Experience the course of kirky's growth.
You talk about playing kirky, learning to jump, eat, fall on the ground and so on.
This is a simple and relaxing game, your goal is to experience the life of little kirky.
","rpg"
"1590500","In the background of cyberpunk
The story of a killer
this is a text AVG with Open world elements
Time change as time goes by in reality and in the game
Different NPCs have their own living habits
Players can control the character to explore the city
Trigger the mutual influence of various events, affect the final outcome of ""Li""
","rpg"
"1559740","Game operations: The mouse can take walk and talk, and the keyboard W A S D or ↑ ↓ ← → control direction, space and enter control OK key,too. Press ""OK"" for a second will be fast forward the plot.
SORRY， Only win7 can play this game.Thanks for AngelineFletcher’s correction.
 
","rpg"
"1584800","You woke up in a dark forest. You don't remember anything. Where will this road take you? You have to overcome dangerous obstaclesCan you get out of this strange place?
 Grim ambience
 Beware of traps
 Avoid obstacles
 Pass the level get achievements
 
","rpg"
"1589500","Fate of Dynasty is a short lore exploration puzzle game inspired by walking simulators such as Gone Home, Dear Esther, and Layers of Fear.
Figure out how to perform the ritual to put an end to the tyranny of the ruling dynasty. 
Fate of Dynasty was developed during the Global Game Jam 2021 and is an open-source project.
","rpg"
"1591400","Parkour adventure games.
Immerse in the thrilling race.
The background of the story takes place in a peach garden.
The main goal is to avoid obstacles as much as possible and run further.
Game operation mode:
After the game starts, the character runs forward automatically.
↑ Skipping
↓Down
","rpg"
"1588140","Choose for whom you will fight a dinosaur and a monkey, fight.
You can choose one of two characters, a monkey, or a dinosaur.
If you choose a dinosaur, you will need to defeat the monkey.
And if you choose a monkey, you will have to defeat the dinosaur.
Control the character with the keyboard and mouse, use different combinations of blows.
","rpg"
"1542860","Dungeon Slime 2, it's a spectacular puzzle game with innovative mechanics. You are Billy the slime and you have to change your shape by hitting the walls to get through the challenges. There are several levels to play with increasing difficulty and additional obstacles.
Be Caution of the Plant!
 
Posicione os Blocos!
 
Be Caution the thorn!
 
 
","rpg"
"1514030","HENTAISLAND: Lost Pantsu-a dynamic shooting game in the open world, spend your time on an amazing sunny island, in the company of cute girls. At your disposal are various weapons, your goal is to collect all the lost pantsu. You can do it!
Main Features
 Sunny tropical island
 Various weapons and dangerous enemies
 Easy and convenient operation
 Cute anime girls!
 
","rpg"
"1576750","Run to the finish line across planets and space objects.
Your task is to find the flag and run to it as quickly as possible. 
Using the keyboard and mouse, control the character, jumping from planet to planet or to other objects.
Reach the fish with the best time score.
","rpg"
"1537430","Mask Up is an action plateformer roguelike. Play as a mask and try to escape a mysterious underground facility.
Mask Up features:
 
 Randomly generated world
 
 Various enemies, biomes and mecanics to discover
 
 More than 70 secret masks to discover
 
 Two-button input system option
 
 Original music by PeKaNo and meliméa
How far will you go and what secrets will you find?
","rpg"
"1492200","Soviet Hentai is a third-person shooter set in the USSR. Explore the Soviet city, test your aim, use a diverse Arsenal of weapons to win shootouts with dangerous enemies. Enjoy the bright world of communism and the cute main character!
Key Feature
 Authentic Soviet reality
 Open city for research
 Various weapon
 Beautiful main character
 
","rpg"
"1547050","Let's start a war of invasion.
The story is set on an island in the Pacific Ocean. Players need to use guns to kill monsters,
Main goal - kill as many monsters as possible.
Game features:
First person real experience
Fast paced battle
You can do:
--Left mouse button aiming shooting
--Right click to load
--Control your ammunition
--Ammunition shortage
--Protect yourself and destroy them
","rpg"
"1546210","Hit the robot against objects to destroy them
Move the mouse over the robot, hold down the left button, grabbing the robot by the arm or leg and hitting objects on the map with it to destroy them and get points.
This game is great fun to relieve stress and have fun.
","rpg"
"1538370","in this open world of hand-painted animation style free exploration to explore every place in this continent including the Elven kingdom and tribes to understand a store to find the truth behind the story
","rpg"
"1533750","""Little elf tower defense"" is a tower defense game, take place in the world of magic, is a group of elves adventure deeds.
","rpg"
"1541390","This is a RPG game.
You and your girlfriend are very much in love.
When you and your girlfriend plan to get married, visit her parents.
But her parents demanded a large ""betrothal gift"".
For that, you have to make money.
You can get money by killing enemies
You can get money by working in a factory
Money can be gained by exploring the remains of the battlefield
","rpg"
"1528920","Andromeda Zombies Colonies is an First Person Shooter video game featuring zombies. You awaken near a station on a red planet but an experiment turn wrong and now, hostile aliens have invaded the colonies, and they target you. You must survive using the weapons at your disposal.
- 1 map, 9 weapons, 100 zombies
","rpg"
"604230","Unlasting Horror is a action-horror game with RPG elements that lets you play solo or with up to five friends using unique features from solving puzzles, buying equipment to stun the monsters and being able to play as the monsters, players will experience choices that impact the outcome of the game.
 
","rpg"
"1505790","Every choice matters as you try to fight your way to the top of the Edifice of Fiends
- Over 20 floors to conquer!
- Slay your enemies with more than 15 different skills!
- Exciting combat with over 40 unique enemies!
- Customize your loadout with more than 100 different equipable items!
- Randomly generated floors!
- Challenging gameplay!
- Endless playstyles and possibilities!
 
","rpg"
"1483090","Hentai Neon is a casual puzzle game, you need to move parts of the image to restore the drawing. Beautiful visual style and cute music will relax you and lift your mood.
Key Feature
 Soft background colors and simple interface 
 Beautiful art 
 Great soundtrack 
 You can play with one hand
 
","rpg"
"1522530","Play snooker and admire the girls.
You need to hit the ball with the left mouse button pressed, while you will be distracted by cute girls in the background.
","rpg"
"1507740","description of the game:
You have just arrived in this new town, try not to starve while escape from the vampire hunters.
features:
- Buy your own house.
- Find hidden chests.
- Buy and furnish your home.
- Fight the vampire hunters.
- Dance and have fun at the bar.
","rpg"
"1459020","You and your friends Genki, Sakura and Hinata all want to have one last fun memory to remember each other by just in case you don't see each other again after high school. You have grown distant from them in recent months but are doing your best to reconnect. Follow the story, your story, of rebuilding friendships and strengthening your bonds with the people closest to you.
","rpg"
"1497140","Hot Honey is a hentai puzzle game with an outstanding visual style and background music, featuring a lot of cute naked girls in different poses.
You Will Find In the Game
 A lot of beautiful drawings
 Long relaxing ambient music
 Soft animated background colors
 Your true love
 
","rpg"
"1456750","We will end our service on January 31st.
Thank you for playing the game all this time.
Thank you.
","rpg"
"1507260","Cannon lab 13 is a laboratory where experiments are carried out to study the behavior of an ultra-bouncing ball after a shot from a special cannon. The game is a puzzle of different levels, where the player has to use logical thinking to get into the hole without spending all attempts to shoot.
","rpg"
"839740","Li Tan is a novel that combines chamber of Secrets exploration and visual novel. In this work, you will find clues in dozens of wonderful strange stories together with the mysterious beautiful girl Xiaotan to solve the mystery of your space and yourself.
","rpg"
"1482920","Dance Waifu - a game about a cool party. On the dance floor gathered the most beautiful waifu and you have to find all the music records to make the music louder and waifu danced to distraction. The hotter the music, the less extra clothes will remain on the girls.
Key Features
 Night club atmosphere 
 Upbeat music
 Beautiful waifu!
 
","rpg"
"1476450","Cyber Hentai is an action-adventure game set in the city of the future. Androids have gone crazy and you need to deal with it. Use your Arsenal of weapons to clear the city. Enjoy the driving music and the atmosphere of cyberpunk.
Key Features
 Dynamic gameplay
 Futuristic city
 Cool music
 Machine gun, pistol, sniper rifle and dangerous enemies!
 
","rpg"
"1502730","Football game, score goals, for each goal scored, a part of the picture with a beautiful girl will open.
You need to have time to open the picture in 2 rounds of 45 seconds.
Start the game
Take away the ball
Run to the enemy gate
Hit.
If a goal is scored, a part of the picture will open.
","rpg"
"1473650","A daring wanderer wields his weapons in real-time battles through his quest into the unknown.
Game Features:
 Explore a abandoned mega structure where mutant creatures have taken over.
 Survive by collecting energy from your enemies and plundering chests.
 Solve a series of puzzles as you progress on your journey.
 Minimalist retro look in stylized pixel art graphics.
 
","rpg"
"1504660","The war of the wizards begins!
This is an exciting action game with a 16-bit taste!
←↑→↓: move
X: Attack                       (Keyboard ""A"")
Y:Plasma shot (Need 1/3 Ppoint )(Keyboard ""D"")
A:Transform Bat                 (key board""W"")
B:Force shield (Need 1 Point )  (Keyboard ""W"")
","rpg"
"1426560","This is a first-person perspective VR horror decryption game. The player plays the role of a detective to investigate the supernatural events that took place in the theater, gradually completing the plot by talking to NPCs and collecting props, and in the step-by-step investigation of the truth, it was discovered that the terrible thing was not the resentful spirit, but something else...
","rpg"
"1474580","Happy New Hentai is a puzzle game with a new year mood, you need to move parts of the image to restore the drawing. Beautiful visual style and festive music will relax you and lift your mood. 
Key Features
 Soft background colors and simple interface 
 Beautiful art 
 Great soundtrack 
 The atmosphere of the occasion
 You can play with one hand
 
","rpg"
"1466750","Hentai Queens tries to transport the player to the corridors of the royal palace of Wishdot and a real romance with his queen.
 Gameplay is a Match 3 classic.
FEATURES
- Different Fantasy Girls to Undress
- Fantasy Theme
- Can Undress
Relax and Enjoy. 
Try to get high Scores and be happy!
All characters are over the age of 18.
 
","rpg"
"1402130","TEN 
arenas each featuring one or more end bosses
DOZENS
  of different types of enemies to prefect your skills against
HIGHSCORE
 compete against other players to get the steam leaderboards.
 
","rpg"
"1428150","This is an adventure game in the wild.
    You can feel various weather changes and the alternation of day and night in this super large wild scene.
    You will encounter herbivores such as goats, rabbits, deers and so on. You can also fight with lions, tigers and other beasts with bare hands or with the weapons such as wooden sticks, bows and arrows.
","rpg"
"1455230","Dungeon Slime it's a challenging game. Every time you hit the walls you change the shape of Billy the Slime. Dodge sharp spines, go through narrow gaps, solve complicated logic and skill based puzzles to find a way out of this dungeon.
 
","rpg"
"1465200","Someone broke into our gallery and destroyed all the paintings and now you need to restore them. Broken Ecchi Gallery - a puzzle game in which you need to restore paintings of beautiful girls from the fragments.
 8 pretty paintings
 Atmospheric interface and soundtrack
 Various difficulty levels
 
","rpg"
"1454690","Stupid Stories - A 2D adventure.
Travel through time and relive your grandfather's exciting adventures, or at least how he remembers them.
Time Travel
Use the portal to travel through time and space
Explore the world
More than 10 unique places to explore and discover
Help System
Should you ever get stuck, a well-known paper clip will help you.
 
","rpg"
"1463510","This game is a pixel-style Chinese KongFu game oriented from A PDA-based Game.
","rpg"
"1465390","Hentai ASMR - is a casual puzzle game, you need to move parts of the image to restore the picture. Deep ASMR ear massage will relax you and lift your mood.
Key Feature: 
 Soft background colors and simple interface 
 Beautiful art
 Deep ASMR (to goosebumps)
 You can play with one hand
 
","rpg"
"1432560","It's a classic game to eliminate fruit play.
By eliminating the fruit unlocking level, the girls in the game level have different CG and various clothing items. The secret hidden in the sister waits for your discovery.
Cute and sexy girl.
Interesting classic game, Eliminate fruit play.
New 10 levels for you to play.
New album and interaction look forward to your experience
","rpg"
"1391940","DogFight is a VR experience interactive entertainment application where the aim is to keep shooting down enemy planes before they destroy the allied boat. Your job is to protect the boat from enemy kamikaze fighter planes. You can play as the fighter pilot with first-person view of the pilot.
","rpg"
"1289890","In the long march of VR, you can experience the harsh environment encountered by the Red Army and learn the spirit of hard work.Recovery by VR technique key events in the history of the communist party of China, let learners through VR headsets, immersive feeling and to participate in the event, to promote learners' learning interest, strengthen learning and learning effect.
","rpg"
"1264240","Infinite Way is a deck-building roguelike where you travel, fight and survive in post apocalyptic world.
","rpg"
"1340500","[/h2]Introduction[/h2]
In the game, click on the screen to control the ball through the eaves
After obtaining the currency, you can unlock the pictorial in the memoir
[/h2]features[/h2]
■ fast customs clearance
■ one handed mode
■ eight characters
Press the p key to experience the game quickly
","rpg"
"1424610","This is a qing Dynasty to stay in the United States as the hero of the child to feel the history of that period of text novel game. Through this game you will see the qing dynasty at the end of the 19th century and the connection to the world. The gameplay is just a matter of clicks.
we hope you enjoy it
","rpg"
"1441090","We knock down iron cans with balls so that they fall to the ground.
We hold down the left mouse button.
Pull back the ball and direct it in the right direction.
That he would fly over obstacles and knock the can to the ground.
","rpg"
"1241370","In a strange age, the gear of time seems to continue
Prepare to start a short and disillusioned story, and let the gears of time whirl in despair.
This is a word game, can you decide the fate of the protagonist?
-There are three outcomes
-Simple operation
-Your choice will have a little influence on the protagonist
 
","rpg"
"1417170","Dont miss the king is a strategy-platformer game that lets you strategize while you are in battle. You will be able to fight using different types of soldiers on many different maps in this game where you have to defeat a dark wizard-king who is trying to take all of humanity under his will.  You have to save the humanity!!
","rpg"
"1422810","Traditional RPG elements are combined with landmines, and there are various hand-drawn animated beauties.
Adventure, puzzle solving, beauty three wishes are met at once
Game features:
* Operate epic slimes to break through various mine-stomping levels
* 10 difficulty levels can be played
* After breaking through 5 difficulty levels, special adventure levels can be unlocked
","rpg"
"1424640","""Ashes of war"" is an anti war theme adventure decryption game, the story takes place in the western region during the Anti Japanese war. In the game, the player will control the strong and brave brothers and sisters. After a series of checkpoints, they will fight against the evil Japanese and escape from the heaven with the help of a kind Japanese soldier
","rpg"
"1414640","In a world where heroes fail one after another, you are probably the last hope ...
In this classic turn-based RPG you choose the path to take, but in any case there will be an unlikely enemy waiting for you ...
Maybe?
WARNING: For the faint of heart, there will be plenty of chickens. Insured!
","rpg"
"1419440","Truck Truck is a physics based game in which the player needs to load the truck and transport the cargo. Control the objects using your mouse. Get stars for completing the levels successfully. 
MAIN GAME FEATURES:
1. Use different physical objects to help the truck load
2. Manage destroyable objects
3. Turn on the car engine by clicking
4. Destroy traps
5. Control the physical objects
","rpg"
"1414710","The war of the wizards begins!
This is an exciting action game with a 16-bit taste!
←↑→↓: move
X: Attack                      (Keyboard ""A"")
Y:Plasma shot (Need 1/3 Ppoint )  (Keyboard ""D"")
B:Force shield (Need 1 Point )  (Keyboard ""W"")
","rpg"
"1406080","The war of the wizards begins!
This is an exciting action game with a 16-bit taste!
It`s a shooting action game!
Very simple game!
All Country's people can play this game!
←↑→↓: move
X: Attack (key board""A"")
A:Transform Bat (key board""W"")
●Discount Pack for Indonesia●
We reccomend this one !　↓
Discount Pack for Indonesia
 
","rpg"
"1389740","A female ninja fights to punish evil.
This is a simple and exhilarating action game that anyone can enjoy!
←↑→↓: move
X: Attack（keyboard ""A"")
Ｂ:ATTACK 2（keyboard ""W"")　　　　
Ａ:Crouching （keyboard ""S"")　
","rpg"
"1327100","Squaxel is a sandbox game in which you will be able to visit multiple flying islands.
You can build on them, destroy them and talk to the people on them.
You also have your own island to experiment!
Features:
- Building your own island
- Do quests
- Explore islands
- Destroy whatever you want
","rpg"
"685110","Metachromium is a spatial app browser that runs side-by-side with OpenVR.
It lets you open any WebXR page as a spatial overlay app that runs on top of any other VR game.
Metachromium is based on the open source Chromium browser and is based on web standards like WebXR.
","rpg"
"838190","Hidden Protector : ROADTRIP
The game is a visual novel with cinematographic elements.
It tells the story of a man and an artificial intelligence on a roadtrip to paradise.
The game also shows the place of artificial intelligence in the future of our society.
","rpg"
"1387400","It makes him go back in time to places and times that he never knew.
4 Mini-quests given by NPCs
The temple is a place to rest.
 
","rpg"
"1330010","The four heroes of legend have been sent to defeat the evil vampire lord, Vexx. He has brainwashed everyone and unleashed monsters upon the land. You must find the Time Crystal and restore RetroBound!
A dark and unique RPG that brings back nostalgia while incorporating modern slang! 
Can you discover all the Easter Eggs in RetroBound?
 
","rpg"
"1397160","About this game
This is an action-adventure ARPG game where slime decides to becoming a demon king.
Game Features
 Funny NPC dialogue design
 Various special skills
 Simple and interesting level puzzle solving
 Rich and suspenseful story design
 Exciting Boss Battle
 Collect powerful items and equipments
 
","rpg"
"1369950","This is a doomsday survival escape game.
The terror of the night zombie crisis broke out, walking corpses all over the city, we have to find a way to escape
Players need to search for necessary survival materials and weapons in cities full of zombies. But food and water will always run out, in the end, in order to escape the city which is already a corpse tide.
Escape the night of terror alive
","rpg"
"1371340","Enter the Wicked Sorceress's lair in this fantasy first person shooter game!
Fight your way using magic through waves of enemies and confront the Sorceress in an epic duel. Defeated by her new master, she lets you have your way with her.
Warning: Cutscenes between levels contain uncensored nudity and strong adult only sexual content.
","rpg"
"1383780","In this episode you'll be going to a coffee shop, and meeting Prescilla for the first time!
The game is playable in 720p, 1080p, and 4K Ultra HD.
 Let's see where your choices will take you!
","rpg"
"1340760","A plot driven 2D RPG about a young girl uncovering a deceptive government plot while attempting to fulfill her master's dying wishes. Experience traditional turn based combat as this mysterious single-player adventure unfolds.
","rpg"
"1112350","A Solo Developed Simulation Game
I was a big fan of classic simulation games like Rich and Harvest Moon when I was a kid, and got a addicted to Terraria and Rim World as I was growing up. Inspired by These great titles I aspiredt o developed this lightweight city sim, which inludes constrution, combat and economics systems.
","rpg"
"1331540","This game is in Japanese only.
 
","rpg"
"1368560","You play as a lightfooted rogue who awoke from an amnestic slumber. Figure out who you are, why you're here, what your purpose is... the answers will surprise you.
","rpg"
"1370560","This is an open world role-playing game with cartoon color. Operating stores, obtaining materials, building equipment, defeating monsters, training characteristic staff, open skill combination system, characteristic team building and strange painting system, can hardly stop!
","rpg"
"1351200","An epic slasher that takes you back to ancient Greece. Try yourself as a Spartan, defend your king and become a legend!
Features:
 Campaign based on the Greco-Persian war
 More than 20 types of weapons and armor
 Character upgrade system
 
","rpg"
"1369570","Type your question for the Spirit World to answer, then click the start button. Whatever the letters, numbers, and shapes remind you of, is the answer.
","rpg"
"1350500","The soul, leaving its body, passes through the last memories in order to find peace.
Last Memory
 is a fascinating 3D platformer, as you progress through it, you will plunge into the atmospheric world with bewitching music and colorful graphics. The player has to overcome many obstacles and solve various puzzles to get to the exit.
","rpg"
"1363020","""100-Level Dungeon"", Turn-based adventure game in which players must defeat monsters in each level of the dungeon.
Which has 100 floors By using flair and planning Which it's not easy to beat this game.
Hope you all enjoy it and more importantly, don't be impatient.
","rpg"
"1346270","Hentai Jazz is a simple puzzle game whose goal is to arrange the tiles in the right order. Upon reaching the goal, you will see an image with a girl.
The game contains 9 levels of varying difficulty.
Features
Unique atmosphere
Musical accompaniment
Graphic execution
Achievement
All characters are over the age of 18.
","rpg"
"1345300","Item Collector - Pirates - Play through a huge amount of different levels with increasing difficulty and alternative exciting game modes. Bring you brain to the limit and find all the matching pairs!
Product feature:
- 100 levels
- 100 achievements
- Easy gameplay
- Includes sfx and music
- Great graphics
","rpg"
"886160","Create a politician and start your legacy. Run in national and local elections. Create and vote on legislation. Respublica is an online roleplay game, where users can run for office and control the outcome of the world within the game.
","rpg"
